prediction,test_price
27.42,28.42
27.13,29.32
27.03,29.7
27.03,29.83
27.59,29.44
27.7,29.72
27.9,29.51
28.2,29.45
28.04,29.58
28.2,29.33
28.13,29.07
28.01,28.8
27.81,29.76
27.54,29.57
27.83,29.56
27.65,28.91
27.99,29.04
27.68,28.3
27.63,28.12
27.06,27.62
26.68,27.83
26.21,27.25
26.05,26.51
25.83,26.83
25.42,26.81
25.25,27.15
25.06,27.01
25.21,26.7
25.21,27.18
25.03,26.83
25.36,26.32
25.39,26.34
25.18,25.68
25.1,25.17
24.58,24.11
23.96,24.24
23.35,24.63
23.08,24.99
22.94,24.35
23.06,24.88
22.91,24.28
22.96,24.17
22.96,24.2
22.69,24.08
22.78,25.36
22.7,24.86
23.09,25.0
22.79,23.36
23.16,23.52
22.54,24.33
22.21,24.11
22.44,23.62
22.61,24.09
22.46,24.15
22.71,23.5
22.95,23.75
22.7,23.75
22.75,23.57
22.52,23.42
22.07,23.5
21.88,24.16
21.98,24.53
22.39,24.07
22.8,24.01
22.73,24.22
22.56,23.67
22.82,24.02
22.76,24.19
22.87,24.23
22.84,24.17
22.8,25.13
22.68,25.19
23.35,25.38
23.64,25.75
23.67,25.47
24.28,25.26
24.36,25.28
24.0,25.29
24.02,25.57
23.78,25.63
24.15,26.14
24.24,26.49
24.7,26.45
24.8,26.48
24.88,26.48
25.14,26.68
24.94,26.53
25.16,26.42
25.04,26.3
25.21,26.92
25.12,27.39
25.17,27.25
25.59,27.5
25.73,27.78
25.87,27.45
26.2,27.74
26.04,27.14
26.05,27.17
26.1,27.25
26.04,27.61
26.22,28.01
26.32,28.02
26.51,27.46
26.46,26.87
26.39,26.73
25.85,26.78
25.87,26.49
25.52,26.42
25.42,26.27
25.21,26.09
24.82,24.46
24.78,23.71
23.99,23.43
23.55,23.41
22.93,23.8
22.37,23.55
22.42,23.31
22.12,23.18
21.9,23.2
21.59,23.36
21.72,23.13
21.99,22.58
21.72,22.63
21.44,23.47
21.1,23.37
21.41,23.64
21.59,23.55
21.77,23.8
21.86,24.11
22.14,24.48
22.59,24.91
22.82,25.1
23.36,25.09
23.67,24.96
23.73,24.62
23.76,24.43
23.39,24.48
23.17,24.66
23.21,24.76
23.24,24.74
23.29,24.91
23.34,24.71
23.39,24.33
23.13,24.36
23.41,24.28
23.13,24.39
22.92,23.83
23.02,23.78
22.82,23.98
22.71,23.89
22.49,24.02
22.3,23.35
22.39,23.01
22.23,23.4
21.87,23.6
21.89,23.9
22.17,23.97
22.33,23.75
22.52,23.88
22.65,23.99
22.61,24.17
22.64,24.25
22.87,24.36
23.1,24.22
22.99,24.7
22.84,24.7
22.96,24.96
23.37,24.97
23.64,24.99
23.92,24.86
24.01,24.67
23.99,24.33
23.78,24.17
23.68,25.74
23.38,26.08
23.81,26.05
24.47,26.51
24.73,26.12
25.29,26.45
25.28,26.47
25.53,26.87
25.43,27.09
25.71,27.2
25.88,27.0
26.01,26.98
26.01,27.04
25.86,27.37
26.03,27.34
26.03,27.3
26.14,27.27
26.02,27.34
26.21,27.13
26.34,27.21
26.15,27.01
26.2,26.89
25.77,26.74
25.77,26.7
25.43,26.5
25.27,26.52
25.31,26.68
25.3,26.93
25.24,26.92
25.34,27.09
25.58,26.38
25.56,25.78
25.24,26.36
24.94,26.99
25.21,27.94
25.36,28.89
25.92,28.73
26.7,28.4
27.1,28.39
27.04,28.39
27.21,28.66
27.16,28.18
27.27,28.22
27.01,28.27
26.91,28.49
26.92,28.04
26.93,28.26
26.82,28.13
26.71,28.25
26.67,28.26
26.57,28.47
26.74,28.51
26.79,29.01
26.93,29.08
27.31,29.33
27.62,29.25
27.78,29.41
27.77,29.39
27.76,29.37
27.88,29.28
27.61,29.26
27.42,29.15
27.39,29.41
27.39,29.56
27.59,28.9
27.76,28.62
27.48,28.43
27.28,28.38
27.03,27.87
26.96,27.9
26.83,27.46
26.48,27.21
26.23,27.6
26.01,27.76
25.99,27.72
26.0,26.95
26.12,27.11
25.83,26.43
25.81,26.78
25.51,27.5
25.38,27.49
25.77,27.51
25.76,27.93
26.05,27.95
26.22,27.81
26.4,27.95
26.41,27.89
26.54,27.86
26.55,27.63
26.5,27.37
26.57,27.48
26.25,27.28
26.01,27.49
25.83,27.76
25.76,28.03
26.03,28.49
26.51,28.33
27.14,28.8
27.17,28.8
27.24,28.96
27.29,28.99
27.35,29.16
27.52,29.24
27.75,29.26
27.92,29.07
27.96,29.13
27.97,29.32
27.89,29.19
27.87,29.18
27.74,28.96
27.89,29.04
27.96,29.0
28.04,29.15
28.03,29.48
28.08,29.75
28.12,29.78
28.1,29.94
28.18,29.81
28.21,29.76
28.24,30.0
28.2,30.0
28.38,29.94
28.48,30.0
28.53,30.02
28.44,29.99
28.5,30.47
28.48,30.49
28.62,30.49
28.91,30.41
28.8,30.34
28.8,32.19
28.74,32.13
29.57,32.27
30.03,32.57
30.36,32.88
30.55,33.01
30.88,33.1
31.0,33.03
31.31,33.32
31.13,33.76
31.16,33.88
31.53,33.84
31.78,33.93
31.93,34.17
31.98,34.28
32.04,34.13
32.25,34.17
32.43,34.23
32.46,34.25
32.22,34.95
32.22,34.74
32.56,34.94
32.6,34.83
32.88,34.88
32.88,34.75
33.07,34.67
33.05,34.78
33.13,34.8
33.26,34.75
33.18,35.12
33.1,35.17
33.15,35.0
33.21,35.37
33.0,34.96
33.15,35.35
33.03,35.23
33.17,35.16
33.15,35.22
33.05,35.95
33.15,36.03
33.35,35.98
33.76,35.92
33.83,35.92
33.95,36.19
34.11,36.01
34.26,35.92
34.1,35.83
33.99,35.79
33.71,35.41
33.67,35.45
33.53,35.26
33.45,35.46
33.37,35.3
33.42,35.17
33.25,35.61
33.25,35.57
33.38,35.91
33.42,36.13
33.55,35.92
33.72,35.95
33.82,35.91
34.0,36.65
34.06,36.88
34.34,36.76
34.48,36.63
34.47,37.24
34.34,38.25
34.75,38.5
35.28,38.31
35.83,38.49
36.01,39.03
36.25,38.92
36.58,38.87
36.72,37.56
36.79,38.13
36.38,38.26
36.15,38.5
36.15,38.45
36.27,38.33
36.36,38.47
36.27,38.4
36.16,38.42
36.18,38.19
36.22,38.29
36.05,38.86
35.98,38.48
36.05,38.61
36.05,38.84
36.24,38.75
36.4,37.24
36.53,36.35
35.64,36.65
34.86,36.29
34.49,36.07
34.12,35.57
33.83,36.58
33.69,36.25
33.66,36.47
33.55,36.41
33.67,36.57
33.77,36.46
33.91,35.93
33.93,36.46
33.95,35.92
34.07,36.01
34.01,35.88
33.91,36.02
33.87,35.68
33.82,36.04
33.67,36.26
33.92,36.38
33.97,36.44
34.04,36.94
34.1,37.26
34.23,37.39
34.68,37.52
34.75,37.76
34.85,37.58
35.1,37.57
35.27,38.02
35.35,38.19
35.56,38.37
35.79,37.64
36.04,37.38
35.78,37.18
35.37,37.51
35.03,39.28
34.82,38.89
35.79,39.1
35.98,39.7
36.27,40.02
36.67,40.26
36.89,38.83
37.15,39.37
36.72,39.96
36.54,40.4
36.71,40.24
36.88,39.47
37.13,39.38
36.99,39.3
36.79,39.94
36.35,39.99
36.62,39.82
36.98,39.97
36.65,40.37
36.7,40.73
36.9,40.84
37.48,41.0
37.66,41.01
37.99,40.52
38.05,40.48
37.89,40.31
37.87,39.66
37.75,40.38
37.26,40.22
37.34,39.91
37.32,39.57
37.37,39.97
37.22,39.67
37.36,39.68
37.13,39.02
37.06,38.35
36.81,37.97
36.13,37.64
35.84,38.28
35.16,38.56
35.43,38.32
35.54,38.53
35.49,38.45
35.73,38.62
35.96,38.37
35.95,38.85
35.79,38.83
35.86,38.96
36.01,38.97
36.08,39.14
36.07,39.0
36.29,39.25
36.04,39.97
36.26,40.12
36.66,39.94
36.95,38.99
36.97,39.06
36.71,39.04
36.57,39.28
36.41,39.1
36.33,39.35
36.16,40.76
36.35,41.68
37.12,42.26
38.06,41.72
38.79,42.03
38.84,43.12
38.91,43.56
39.44,43.7
39.94,44.06
40.2,43.97
40.7,43.67
40.7,43.49
40.45,42.83
40.49,42.27
40.09,42.78
39.71,42.54
39.6,42.49
39.52,43.28
39.59,43.74
40.06,43.74
40.33,43.52
40.59,43.27
40.58,42.37
40.45,42.96
39.68,42.76
39.78,42.45
39.56,42.41
39.3,42.25
39.26,42.33
39.12,42.34
39.23,43.17
39.41,42.92
39.92,43.07
39.95,43.06
40.07,43.49
40.27,44.1
40.44,43.63
40.69,43.59
40.59,43.75
40.53,43.75
40.75,42.64
40.74,42.65
40.29,42.77
39.92,42.31
39.78,43.06
39.43,43.06
39.78,43.26
39.87,43.75
39.99,43.59
40.33,43.58
40.26,43.57
40.48,43.82
40.38,44.27
40.48,44.05
40.61,44.78
40.7,44.81
40.9,44.62
40.97,44.25
41.0,44.26
40.86,43.56
40.59,42.78
40.38,42.88
40.01,41.99
39.72,41.74
38.92,41.86
38.6,41.94
38.47,40.12
38.56,39.12
37.62,40.76
36.74,39.88
37.11,38.79
36.51,39.1
35.98,40.68
35.77,41.08
36.09,41.84
36.51,43.25
37.48,43.11
38.64,42.96
39.07,42.77
39.87,43.12
40.01,43.88
40.12,44.74
40.58,44.6
40.94,44.53
41.22,43.75
41.26,44.05
41.05,44.21
40.92,44.17
40.72,43.76
40.78,44.24
40.38,44.99
40.54,45.43
40.82,44.99
41.28,44.61
41.62,44.66
41.52,44.51
41.44,43.83
41.39,43.81
41.07,42.82
40.77,42.21
40.01,41.24
39.26,43.19
38.04,42.08
38.62,41.62
38.28,41.94
38.16,41.67
38.05,42.1
37.84,42.9
38.03,43.2
38.82,42.1
39.2,42.51
38.64,43.31
38.89,43.11
39.23,43.54
39.31,43.68
39.64,43.96
39.73,44.56
39.72,44.46
40.28,43.2
40.51,41.43
40.05,41.31
38.77,40.74
38.23,40.91
37.86,41.06
37.8,40.58
38.04,41.31
37.62,42.28
37.98,44.14
38.28,44.22
39.59,45.96
40.51,46.29
41.46,46.51
42.07,46.84
42.3,47.51
42.83,47.15
42.99,47.04
43.3,46.61
43.24,47.04
43.19,46.75
43.33,46.58
43.46,46.91
43.21,46.79
43.16,47.09
43.05,47.04
43.22,47.14
43.38,46.97
43.31,46.88
43.11,46.72
43.06,47.56
42.73,47.96
43.04,48.33
43.34,48.49
43.7,48.37
44.17,47.92
44.52,47.81
44.21,48.07
44.34,47.67
44.67,47.7
44.52,47.21
44.15,47.19
43.66,46.42
43.24,46.62
42.58,46.37
42.58,46.23
42.42,45.54
42.13,46.11
42.04,46.04
42.2,46.37
42.13,46.28
42.18,46.79
42.34,45.98
42.39,46.35
42.28,46.99
42.22,47.64
42.57,47.59
42.89,46.97
43.26,47.76
42.98,47.83
43.45,47.73
43.33,47.86
43.49,47.6
43.56,47.97
43.35,47.86
43.42,47.9
43.62,48.25
43.8,48.71
43.79,48.55
44.31,47.74
44.28,47.48
44.14,47.57
43.86,50.38
43.75,51.85
44.99,52.0
46.18,52.27
47.14,51.78
47.38,51.81
47.34,52.22
47.3,51.88
47.47,52.22
47.4,52.44
47.52,52.56
47.66,53.33
48.01,54.4
48.54,53.87
49.54,53.76
49.57,53.76
49.61,53.87
49.39,54.04
49.63,54.49
49.56,54.92
49.75,55.74
49.91,56.26
50.15,56.91
50.54,57.09
51.14,56.72
51.75,55.78
51.85,55.33
51.13,54.58
50.59,55.96
50.06,55.27
50.51,56.6
50.15,55.96
50.67,54.47
50.47,54.56
49.65,54.59
49.71,55.01
49.82,54.42
49.78,55.2
49.39,55.55
49.89,55.1
50.35,56.24
50.37,56.44
51.02,56.81
51.33,57.32
51.99,58.02
52.35,57.0
52.88,56.07
52.41,55.94
51.68,56.72
50.9,54.09
50.86,53.61
49.91,55.53
49.13,54.34
49.43,55.54
49.34,55.3
49.62,54.01
49.84,54.83
49.35,55.16
49.4,55.68
49.65,53.77
49.61,54.95
49.43,54.08
49.61,53.06
49.01,53.33
48.4,54.72
48.47,55.56
48.62,51.87
48.66,50.4
47.68,50.94
46.41,52.49
45.52,52.12
46.11,51.12
46.23,48.54
45.94,48.06
44.37,46.7
43.56,47.85
42.02,48.38
42.15,46.46
42.36,44.24
41.63,44.2
40.2,43.07
39.52,43.65
38.96,43.56
38.7,45.24
38.74,44.89
39.07,44.64
39.14,46.21
39.79,44.17
40.72,43.68
40.25,42.12
39.58,42.4
38.55,42.16
38.34,42.28
38.05,42.74
38.1,41.37
38.1,40.99
37.35,41.52
37.26,40.22
37.09,39.21
36.79,37.68
35.73,36.71
35.02,39.29
33.72,39.04
34.09,39.06
34.4,39.44
34.72,39.48
34.93,35.55
35.14,37.06
33.75,36.98
33.68,37.69
33.06,38.33
32.57,38.45
33.16,38.07
33.3,37.5
33.34,38.27
33.48,38.74
33.83,38.97
33.79,39.21
33.95,38.33
34.82,38.48
34.5,38.17
34.33,39.44
34.28,39.08
34.94,38.67
35.01,41.31
34.99,41.61
36.32,41.63
36.89,42.81
36.9,43.54
37.82,43.56
38.38,42.74
38.62,42.6
38.5,42.36
38.78,42.72
38.35,42.54
38.15,42.7
38.19,42.6
38.64,42.73
38.58,43.01
38.79,42.76
39.54,43.24
39.76,43.56
39.96,43.58
40.01,43.72
39.99,43.29
39.99,43.74
39.7,43.96
39.82,43.88
40.1,43.63
39.7,43.12
39.52,43.23
39.42,44.72
39.35,45.23
39.91,45.43
40.29,45.93
40.73,46.53
41.13,47.01
42.07,46.63
42.81,47.04
42.98,48.77
43.13,47.76
43.83,47.19
43.74,46.7
43.94,47.12
43.51,47.18
43.68,47.49
43.77,47.81
43.69,48.51
43.67,48.84
43.99,48.92
44.32,49.25
44.29,50.03
44.67,49.88
45.01,50.15
44.94,49.74
44.96,49.72
45.47,49.81
45.18,49.81
45.59,50.78
45.64,50.96
45.85,51.13
45.84,51.87
46.04,51.79
46.85,51.32
46.98,51.08
46.71,51.15
46.5,50.17
46.54,52.63
46.23,52.29
47.08,52.94
47.33,52.12
47.94,50.72
47.74,50.72
46.85,50.18
46.73,49.29
45.92,46.43
45.52,47.17
43.57,47.73
43.24,47.52
43.15,47.25
43.04,45.77
43.2,46.65
42.32,45.7
42.63,44.92
42.48,44.74
42.16,44.56
41.95,44.35
41.05,44.58
41.09,43.77
40.83,43.33
40.75,44.91
40.22,45.63
40.46,46.3
40.74,47.54
41.69,48.14
42.8,48.7
43.71,48.55
44.06,48.54
44.16,48.19
44.34,48.47
44.51,49.61
44.58,49.47
45.66,49.87
45.43,49.7
45.58,49.64
45.02,48.89
45.61,49.95
45.42,49.94
45.6,49.48
45.43,50.39
45.51,50.68
46.0,51.1
45.73,51.06
46.17,50.01
46.4,50.31
45.42,50.81
45.62,50.44
45.66,50.83
45.69,51.3
45.81,51.12
46.47,50.84
46.63,51.42
46.16,50.65
46.68,51.8
46.53,52.21
46.6,52.17
46.39,51.76
47.09,51.94
47.24,52.42
46.86,52.2
47.01,53.26
46.77,52.11
47.57,51.01
46.92,48.33
46.76,49.25
45.68,49.76
44.77,50.86
44.46,50.25
44.81,50.12
44.84,52.24
44.79,50.69
46.23,50.44
46.42,51.62
45.96,52.59
46.33,52.59
46.77,53.16
47.41,53.12
47.93,50.66
47.91,51.62
46.6,51.04
46.34,51.38
46.22,52.25
46.04,52.19
46.44,51.42
46.64,52.3
46.33,53.32
46.57,53.31
46.82,53.54
47.06,54.17
47.63,55.9
47.81,55.77
48.82,54.69
49.17,54.97
49.36,55.17
48.94,55.69
49.11,55.24
49.11,54.43
49.28,54.68
49.05,54.42
48.76,55.26
48.57,54.97
48.94,54.71
48.54,55.99
48.69,56.15
49.13,54.74
49.66,55.21
48.76,56.75
48.64,56.76
49.37,56.1
49.86,56.76
49.97,57.52
50.14,59.05
50.73,58.97
51.34,58.83
51.68,58.59
51.62,58.82
52.13,59.1
52.42,60.13
52.65,59.99
53.59,60.79
53.87,60.9
54.42,61.64
54.62,62.26
55.09,60.82
55.27,60.81
55.01,62.19
54.74,63.96
55.09,64.38
56.13,64.28
57.1,64.31
57.46,64.86
57.98,65.04
57.88,65.55
58.17,65.49
58.66,66.12
59.04,65.66
59.2,66.44
59.79,66.78
60.14,66.57
60.3,65.8
60.27,65.5
59.39,65.44
58.78,66.59
59.0,66.07
59.63,66.96
59.65,66.81
59.9,66.04
59.86,64.86
59.34,65.43
59.02,66.39
58.96,67.68
59.28,66.73
60.1,67.12
59.94,67.69
60.13,67.86
60.08,68.79
59.69,69.96
60.15,70.1
60.78,69.93
61.35,70.0
61.62,69.86
62.24,71.0
62.23,71.07
62.58,72.48
62.75,72.45
63.63,72.88
63.89,73.41
64.36,75.09
65.18,74.36
65.66,74.95
65.76,74.6
65.99,75.8
65.83,77.41
66.41,77.58
67.38,79.24
68.13,78.17
68.82,77.83
69.33,78.81
69.22,79.68
69.93,79.14
70.29,79.43
70.39,79.81
70.15,79.58
70.21,77.24
69.82,79.42
68.93,81.08
69.02,80.97
70.07,77.38
70.29,77.17
69.16,79.71
68.31,80.36
68.71,81.3
69.04,80.01
70.15,80.39
70.42,79.9
70.18,81.8
69.8,81.22
70.38,81.24
70.55,79.75
70.37,80.9
69.32,80.07
69.19,78.26
68.71,74.54
68.02,72.02
66.13,73.16
63.97,68.38
63.12,68.34
60.96,74.7
60.19,72.33
61.89,75.68
61.27,73.23
62.7,72.26
63.5,66.54
62.57,71.33
59.99,68.86
60.58,62.06
59.22,69.49
55.84,60.55
57.17,63.22
53.48,61.67
52.84,61.2
53.09,57.31
52.03,56.09
50.43,61.72
48.92,61.38
50.99,64.61
51.31,61.94
53.69,63.7
53.31,63.57
53.75,60.23
54.35,61.23
52.85,60.35
53.16,65.62
51.95,64.86
53.45,66.52
54.48,67.0
56.06,68.31
57.05,71.76
57.67,71.11
59.89,71.67
61.62,70.7
61.7,69.23
61.8,67.09
59.93,69.03
59.24,68.76
58.97,70.74
58.58,70.79
59.41,69.64
60.17,71.93
59.96,73.45
61.21,72.27
62.51,73.29
61.87,74.39
61.93,75.16
62.78,75.93
62.55,77.53
63.87,78.75
65.69,77.85
65.97,76.91
66.29,77.39
65.96,76.93
65.63,78.74
65.36,78.29
66.73,79.81
66.5,79.21
66.94,79.72
66.55,79.18
66.93,79.53
67.46,79.56
67.71,79.49
67.47,80.46
67.81,80.83
69.47,81.28
69.78,80.58
69.77,82.88
70.34,83.36
70.77,86.0
71.09,88.21
73.07,83.97
74.24,84.7
72.72,85.75
73.19,88.02
73.2,87.9
73.58,87.93
74.84,87.43
75.32,89.72
75.25,91.63
76.45,90.01
77.89,91.21
77.54,88.41
77.87,90.44
76.41,91.2
76.69,91.03
77.38,91.03
76.8,93.46
76.92,93.17
77.7,95.34
77.81,95.75
78.6,95.92
80.26,95.48
81.07,97.06
80.0,97.72
81.16,96.52
81.44,96.33
81.06,98.36
80.71,97.0
81.1,97.27
80.5,92.85
81.04,92.61
79.67,94.81
78.44,93.25
78.8,95.04
78.94,96.19
79.06,106.26
80.59,108.94
83.91,109.67
87.22,110.06
89.95,113.9
90.94,111.11
92.81,112.73
92.69,109.38
93.08,113.01
92.18,115.01
91.71,114.91
92.47,114.61
93.34,115.56
94.04,115.71
94.28,118.28
94.98,124.37
96.12,125.86
98.72,124.82
100.82,126.52
101.55,125.01
102.19,124.81
101.0,129.04
101.23,134.18
102.88,131.4
105.25,120.88
105.02,120.96
102.33,112.82
99.63,117.32
95.47,113.49
94.63,112.0
92.64,115.36
91.03,115.54
91.25,112.13
92.31,110.34
92.19,106.84
90.43,110.08
88.24,111.81
87.59,107.12
88.02,108.22
88.19,112.28
87.13,114.96
89.06,114.09
89.57,115.81
90.65,116.79
91.84,113.02
92.79,116.5
91.27,113.16
92.09,115.08
91.26,114.97
90.26,116.97
90.59,124.4
91.79,121.1
94.04,121.19
95.32,120.71
95.03,119.02
95.72,115.98
94.23,117.51
92.82,116.87
93.36,115.75
91.6,115.04
91.0,115.05
89.61,116.6
91.68,111.2
90.71,115.32
90.02,108.86
90.13,108.77
88.35,110.44
86.42,114.95
85.35,119.03
87.38,118.69
88.82,116.32
90.71,115.97
90.34,119.49
89.37,119.21
90.95,119.26
90.04,120.3
91.74,119.39
91.63,118.03
91.06,118.64
91.2,117.34
91.01,113.85
91.03,115.17
88.12,116.03
89.13,116.59
88.26,119.05
88.58,122.72
90.42,123.08
90.98,122.94
90.81,122.25
91.13,123.75
91.92,124.38
93.2,121.78
93.11,123.24
93.68,122.41
94.07,121.78
92.67,127.88
92.16,127.81
94.62,128.7
95.35,126.66
95.36,128.23
96.0,131.88
95.43,130.96
97.49,131.97
96.83,136.69
98.13,134.87
98.27,133.72
98.85,132.69
98.78,129.41
98.73,131.01
97.31,126.6
96.98,130.92
96.15,132.05
96.83,128.98
97.08,128.8
96.54,130.89
95.9,128.91
95.31,127.14
94.2,127.83
94.74,132.03
94.9,136.87
96.92,139.07
100.04,142.92
102.58,143.16
105.37,142.06
106.72,137.09
107.25,131.96
105.89,134.14
102.81,134.99
102.35,133.94
102.34,137.39
100.55,136.76
101.31,136.91
99.77,136.01
99.32,135.39
100.51,135.13
100.7,135.37
101.28,133.19
101.16,130.84
101.74,129.71
100.08,129.87
99.89,126.0
97.97,125.86
95.36,125.35
94.91,120.99
93.7,121.26
91.4,127.79
90.21,125.12
92.11,122.06
91.35,120.13
90.76,121.42
